"mu","tau.theta","tau.e","alfa1","alfa2","alfa3","alfa4","tau.phi1","tau.phi2","tau.phi3","tau.phi4"
0.147738342987625,2033.29937093166,0.153637491257415,-1.73047262727406,-2.60072925316238,-1.923006196601,-3.97955223417954,1.49486880236432,0.110285351234661,0.214751537746206,0.0727106859582722
0.127522828209018,1835.90608264945,0.167253811104629,-1.54138614724577,-2.66482905404839,-1.88249415788348,-3.7497461034573,1.4604874442665,0.102100615429764,0.174871683641085,0.0775070393215938
0.144853679213406,1781.29330008553,0.145914806158219,-1.37490330704977,-2.74380479603513,-2.12297056710196,-3.69902506833396,1.30467086232542,0.0980312195075988,0.191434673063132,0.104652265784499
0.121141565881857,1970.68659303707,0.167177948989321,-1.52792968540214,-2.45932677201437,-1.93108261344934,-3.62747901257642,1.35044400371376,0.109187882609466,0.181499301223916,0.113688487541004
0.296952240893132,1789.94092306635,0.182461422449097,-1.49139268294184,-2.55937431514931,-1.98139153047657,-3.68254375058469,1.14262332094529,0.0793920103122735,0.145318633741209,0.0818187173504632
0.297976878674481,2298.76792249276,0.207653083313186,-1.54196892122328,-2.55022137946866,-2.08192603842436,-3.6433208881379,0.777926041544209,0.099961906845284,0.109706438964797,0.0511130059420969
0.197825767083496,2079.43344856595,0.211541698649255,-1.41404843492848,-2.6281406022941,-2.04678513560978,-3.6821328758797,0.941112164469906,0.10020545654841,0.0890705145252002,0.0814556528053613
0.0773193262440088,1888.60435426027,0.200033186513153,-1.34845833310017,-2.6469846161529,-2.12385506379057,-3.65804813989901,0.992218789668976,0.107640157476938,0.0828499288668475,0.064297841147794
0.0619917264739224,1726.89020019919,0.204984557865025,-1.4565027402441,-2.53451083116077,-2.25475609509549,-3.5664167890043,1.50361779794924,0.106801913704087,0.0649164368836168,0.0710102832880028
0.153841199885011,1898.5785532527,0.195210210354277,-1.52269473099883,-2.54265182437869,-2.21099563802982,-3.57354817274387,2.08315451438112,0.137822109936491,0.0531096845504114,0.0730104734577709
0.252674476873839,1971.63151526674,0.198918159230778,-1.52986112846518,-2.56578408819241,-2.25193004994128,-3.60976426098338,2.56992075698573,0.146666831047986,0.0569212042378527,0.0828603823860966
0.279891298752623,2057.19517606802,0.196681450336572,-1.55715060159566,-2.58355287258428,-2.04356558585099,-3.62183985244419,2.96897681966507,0.117143953335284,0.0750185226342033,0.074693871269391
0.224333559000632,2120.39710131179,0.193755462429404,-1.52666959595392,-2.77338253812308,-2.19935883998324,-3.42112640790394,3.13441063893632,0.123415881735404,0.0518268477044224,0.0794396021893882
0.145948555203018,1994.02056394891,0.187510382685577,-1.63941688456315,-2.77761029515884,-2.09632099999631,-3.50736019771086,3.72970832933963,0.12866712886658,0.0548903621105088,0.0628417855475145
0.236016191398588,2041.23921485702,0.172244424335062,-1.69936462843642,-2.79764034731284,-2.20759195942233,-3.72572061132965,4.58433550824664,0.139524837418946,0.0407801589277727,0.0523817454280297
0.180257707553747,1832.00461684671,0.165848652544259,-1.63581114396143,-2.93720692148012,-2.06877255378484,-3.60222157016858,4.16230700897993,0.148245213647481,0.0373942644176074,0.0705987869917561
0.233145541346293,1735.02042580225,0.165181524539685,-1.68730937613461,-2.82055074326812,-2.02312795991728,-3.5436294399031,3.06347616457627,0.168434258361477,0.030174823766469,0.076830972903781
0.141404004811259,2000.15937572413,0.180068365658048,-1.77086067158002,-2.69397730548191,-1.93539941438406,-3.47426494433925,3.29678359166664,0.16029869438059,0.0327198726803762,0.0794211305432436
0.0959425894308481,1975.05404334188,0.186372801068726,-1.72847043925894,-2.50478204205762,-2.09845745983469,-3.4238046663521,2.77022678420656,0.151181180410542,0.0317342919961054,0.074293006170348
0.0316422284883515,2040.59369410689,0.156847348488576,-1.65574021803939,-2.48318937470409,-2.04031286362621,-3.53754308829829,2.8674953762711,0.144520408287898,0.0309543377732197,0.0765391418938258
-0.00708210885369898,1820.13212007311,0.159371377837646,-1.76431938268773,-2.37060550012009,-2.07737295787621,-3.53292858143549,3.77577368990984,0.118459018451112,0.0310353764114084,0.0908460831001709
-0.124863601573698,1986.97140065745,0.168231248671943,-1.81139885861047,-2.27636017899703,-1.92845917111263,-3.39850409905645,3.22081053369067,0.085521254950829,0.0487821421940904,0.0730662738558324
-0.170520449146731,1957.88350260113,0.175991710955403,-1.65290217992916,-2.38280956947633,-1.81353878972595,-3.59634622566546,3.22669827705586,0.106132508893813,0.0521194573880733,0.0745977745616187
-0.189081193445851,2121.3172383386,0.189420383998179,-1.84335981015674,-2.15371358570033,-1.7429739614116,-3.6541705971782,3.99338879153174,0.0912097006510383,0.0552404021094173,0.0842592454340088
-0.200625277603423,2131.16023434385,0.190594961418124,-1.92430626537759,-2.02118759400657,-1.76308162835525,-3.70864075390966,4.30624605167012,0.0834043892789462,0.0446581744937124,0.130645993016427
-0.206522427341919,1843.40644802357,0.183607041372153,-1.94474348037454,-2.18108906912546,-1.81694743939989,-3.44385086081763,4.62506986610876,0.0625825246284514,0.0414022934356448,0.12703375850885
-0.126874288505732,1779.18517147255,0.171589416792381,-2.10458697212355,-2.35154288264565,-1.70364675125012,-3.27278382328279,4.49873685065372,0.066314037655116,0.0416585292898576,0.190783677667965
-0.0507648709426886,1911.89749659258,0.180591101153864,-2.03858410604168,-2.4326051803624,-1.55049896117488,-3.25061982324728,4.98679593035954,0.0951876183575757,0.0536600481389812,0.132796133318352
-0.0781010416919713,2014.80825742739,0.167461973228798,-1.9285517879837,-2.57147680458667,-1.67334151821984,-3.02365282883657,4.91456140265393,0.0865512463352714,0.0485449549035557,0.116041190607778
-0.0207200881032713,2048.45241580144,0.171881301863286,-2.05621707409725,-2.62963345692336,-1.67125395001169,-2.95157940735749,4.38232152407597,0.0847224449551893,0.0592040146039695,0.137606704617012
-0.0238807261216767,2189.37678923084,0.167229735879356,-2.16574044175094,-2.67447210386305,-1.7029278550382,-2.94556532373984,4.24783718844707,0.0665289288180213,0.0572171063981256,0.143999769308051
-0.0438699303534361,2296.56316956058,0.161507330688278,-2.11651001553911,-2.71430799286405,-1.66731411679462,-3.09835700342414,4.5900194284701,0.100485186840138,0.0486136369507614,0.201665847036831
-0.0283154138466074,2237.02911130335,0.15370327516376,-2.08056457367696,-2.59590043564741,-1.85592671430314,-3.21961789448543,6.67942655474512,0.0830239363399962,0.0461450256708882,0.156922995386767
0.0160739195871188,1853.01397727467,0.155037171724788,-1.98560503855126,-2.64300512213229,-1.73850975454519,-3.00131956627096,5.8789654268048,0.0962175693891301,0.0348918735422319,0.140402273894151
-0.0302032685693634,2211.04569579664,0.164060337497701,-2.17584571217071,-2.5200578823009,-1.89324202813698,-3.13168698424812,4.98649019122556,0.103428990048099,0.0296095294142246,0.121320617318294
0.00793443056549419,2255.55232942212,0.138965755238547,-2.08764723216916,-2.58462108660052,-1.87755180797113,-2.88103597787053,5.58265834565562,0.0972008959857477,0.0342720876533195,0.147634154045713
0.00612752932567855,2065.0115889752,0.15972622181711,-2.18175618862505,-2.51987096273869,-2.10624128054536,-3.15718559741631,4.20260800721507,0.126908276929296,0.0390433335280683,0.139137516140265
-0.0541993153621481,1730.87700656633,0.158049122468885,-2.25151087198237,-2.43237555348349,-2.16205091878994,-3.05932060617127,4.68889128250462,0.113242502349924,0.0404980391970217,0.098797855755943
-0.0920769443608328,2024.47743205051,0.151582092157613,-2.28371059102502,-2.60169621722067,-2.23503744508258,-2.82690997768112,5.45820343347257,0.151821488307929,0.0452777860617842,0.0990189684155003
-0.0768330929211399,1838.35218633444,0.15475376174527,-2.18662794564161,-2.71668261383831,-2.34296783113221,-2.81897735954002,6.16947418514161,0.145195014472363,0.0409151951747509,0.0869796650846514
-0.0308110772999628,1895.31989975887,0.150979025010477,-2.24014473919279,-2.69533995577374,-2.42701431540431,-2.9279244191363,6.28174339293337,0.13985588720945,0.0410767612587746,0.122280713892913
0.0170686875476487,2257.94869471708,0.154846327013545,-2.43908786413971,-2.66363438744907,-2.33469050004262,-2.97751621185118,5.79584999247847,0.107355214243104,0.0379882110652475,0.137201756936718
-0.00480626845643428,1957.42625026463,0.149628130657114,-2.34136450165956,-2.71774826802592,-2.01215762055441,-3.0123227878997,7.30582722667633,0.0854886487389064,0.0518944639072254,0.135812894591524
0.0350370656774621,2245.4041096638,0.157677803905424,-2.24480278359054,-2.66203310143901,-2.02047825776024,-2.9829513889109,7.66089838135575,0.0860843845815211,0.0471036563756895,0.135423681522961
-0.0486347139956705,2132.1303572049,0.145949605631367,-2.23790262202365,-2.66235387576343,-2.01525764263639,-2.94213100262601,8.61522753432293,0.114385598339511,0.0539662312646041,0.16758023829795
-0.092538102961722,2015.91047393181,0.1451154475718,-2.0529705299022,-2.70764989082596,-2.02935501591169,-3.06985305195568,7.07690861723103,0.131978961476107,0.0483319443364603,0.116763083066111
0.0274128268281419,2035.97658381033,0.159387783360712,-2.13083926599419,-2.60565642281023,-2.02050721573964,-3.10118463465001,7.19321073023209,0.128039856657952,0.0512180357474053,0.106223883534126
0.0180278394778241,2038.29094729044,0.163492181978844,-2.04231324241741,-2.74011147378109,-2.03034439895994,-2.9824157081068,7.18223648687612,0.110483067040236,0.0570093664030482,0.111760435006659
-0.0279075995159158,2013.28408892137,0.152736884844419,-1.94473294482817,-2.75935297443407,-2.15418978635922,-3.02463269989428,6.51749903928591,0.127866885732768,0.0492916722988499,0.0811008184209051
0.00666358031075239,1924.94252492433,0.148742789684444,-1.95230218687682,-2.8915767590946,-2.15904026959864,-2.83811065967506,5.7233254658895,0.0895833049476484,0.0596096229685983,0.0841443453248261
0.00310607083168062,2122.94180620497,0.159403904181348,-1.82416272344204,-2.87143235245161,-2.14749861854677,-2.70026522559779,5.06908830570304,0.0869933091649378,0.0668012223921695,0.0587687228075157
0.0343475784518719,2044.02408849271,0.168970129340395,-1.89346207114968,-2.78316382916239,-2.1635942498039,-2.81752231703098,5.49563518110993,0.0902541916070055,0.0719942433681779,0.0518754352134705
0.0131093433749226,2121.5672100803,0.170361839840965,-1.83255904235302,-2.9311160835607,-2.3295376217867,-2.66135711389896,6.80869400854117,0.099262922058373,0.0785374803343096,0.0396397831015588
-0.0315583374911458,2112.76502296974,0.188149305277276,-1.86608104902141,-2.90469467943257,-2.16975394757394,-2.8051990312353,6.84113568023376,0.0928664238291288,0.0654734535310034,0.0386033845572545
-0.0681830208416305,2176.94603843005,0.193978889046112,-1.97273856173355,-2.82482287462442,-2.16676332865893,-2.95803962737975,8.92837424967695,0.121907287264076,0.0957381081974638,0.0438594065532102
-0.0836596951295809,2328.09600676572,0.197157444554282,-1.99525655037527,-2.79131854931128,-2.0104936675138,-3.05835477078056,8.97623327145811,0.0968551904013697,0.0982367216672135,0.0547873020075728
0.0415915412260853,2026.69150904571,0.180274609362991,-1.99921724281135,-2.70676541783233,-1.98519032639156,-3.19533626400957,10.0367718288033,0.0940864212768008,0.0910030456453173,0.0456416464585649
0.162892808210077,1725.95315526203,0.174919730022412,-2.21159654150965,-2.82488487138904,-1.89494666056104,-3.25580615856871,9.96001664810951,0.0693964388198431,0.114562552711033,0.0418864526210804
0.169603559286698,1880.54848237716,0.163089548089384,-2.0863020589207,-3.0054689352097,-1.761817946094,-3.08215892565883,13.2004533016294,0.0884142824190293,0.170577372593796,0.0439201208157811
0.102945023802249,2029.90584255658,0.16067619979471,-2.10291469798849,-3.09471807661742,-1.51020229539924,-3.12920386219201,18.9891450939477,0.104452402435316,0.169829441176896,0.041914963657999
0.139559941812391,2130.4469618101,0.157494082701158,-2.24292085773732,-3.09265513084779,-1.31115549278431,-3.15010410873689,13.3956753470695,0.115811220868653,0.140702305563972,0.0455915137509803
0.0959415367371886,2246.63667001991,0.160022990802558,-2.22592427201729,-3.04147707152599,-1.37732796342088,-3.26028611174081,15.0801379368167,0.109148256884725,0.180237500078241,0.0616699694491956
0.103342828369561,1971.68909062231,0.161645901069026,-2.22065205704335,-3.03913686975596,-1.57201837124592,-3.26170899916704,18.8177454467731,0.0912295908696028,0.175461000263769,0.064540354692561
-0.0223447319239369,2250.77945954775,0.153102526147924,-2.06943936450552,-2.82832063555927,-1.68063153914534,-3.33552882597869,17.7422869208161,0.0971544887727112,0.220647845689106,0.0481975636752311
0.0943053423935687,2062.66497757842,0.150301998843585,-2.05061535323061,-2.96857083027499,-1.66197646170533,-3.54391436934625,19.0540621458958,0.0920293989990431,0.180643865344175,0.0566493818047039
0.139869096369089,2084.3024912183,0.153186277721239,-2.22169869712224,-2.93494699399734,-1.52329760834444,-3.66111154676736,17.9302204596578,0.0932582222473049,0.166760213718755,0.0633480287403468
0.13227994053974,1859.69155710425,0.150770648317915,-2.00346216896984,-2.84381954736866,-1.52880038108102,-3.88366346168868,17.4602405676925,0.094792121321717,0.304944653726186,0.0539592515964496
0.175873061768823,1851.84831648167,0.143465627094921,-1.95141656788773,-2.8587181386713,-1.51601376519235,-4.04586849169846,12.6997166490851,0.0927047718967954,0.463406872885284,0.0571275827093523
0.177800685079139,2227.56808864813,0.151232765818882,-1.92183346925131,-2.76399385363468,-1.71693244275382,-3.96664216294523,11.4130144137348,0.110613136463685,0.400199205974465,0.0579060589518802
0.0902515387602705,2184.30940474554,0.148123643277369,-1.90450116789259,-2.74590286358302,-1.81231235860459,-3.97843360736123,12.6037257904999,0.113046323581805,0.332084502741087,0.05385691288884
0.186584592106784,2060.60360755719,0.15353384646398,-1.96591090557781,-2.73647860442583,-1.89135197718561,-3.88609686405081,13.4428199596435,0.132664422316033,0.349584657474042,0.0465289974771448
0.13706469877745,2206.41377913783,0.154941942299136,-1.96192034185886,-2.66959282439483,-1.93748330644402,-3.8112214521664,13.7326813204046,0.136210474830074,0.427104010416065,0.0504553761918164
0.0958823965234789,2008.10491408658,0.146988480077408,-1.84235926586972,-2.69672587818349,-1.90348854352523,-3.82865667826017,12.8681000201512,0.197120478522582,0.43482291368337,0.0419676663677868
0.0373885569221528,2021.11597979664,0.150670497862597,-1.75239659129556,-2.50469628209502,-1.94152155616966,-3.99360577616687,15.7106990232743,0.221305932458772,0.426754415250432,0.043832265704474
0.156668639339617,1894.89661888576,0.142295988243564,-1.83460185114904,-2.47209397748324,-1.80644671259446,-4.05086108988737,14.5713240416699,0.233479519657076,0.398983091913187,0.0474936444217428
0.19504809705414,1815.76390956275,0.140112282525908,-1.85777751394043,-2.47650313183939,-2.05488241700674,-4.04412163456099,18.6653872652184,0.219236352778395,0.360197163751648,0.0508352509623298
0.237951120670404,1949.33332466186,0.166416757439405,-1.75923083117815,-2.44611272547242,-1.9694932357404,-4.0993544239315,19.0487078632995,0.211315622935514,0.30663914462864,0.0654309196041948
0.214603518817875,1878.44218802871,0.166125915552425,-1.88457611777585,-2.35250314373906,-1.88074966897183,-4.14477554359831,19.9417436739677,0.177736204901602,0.434213547893077,0.0632876602461147
0.149644426670972,1798.59011213845,0.16820017684648,-1.72878980519805,-2.42466046929361,-1.76001504450623,-4.06316559785442,14.3883264812412,0.192896406194813,0.379032824679248,0.0611382419841369
0.138401391852081,2005.67613483789,0.164778019089171,-1.66478215172269,-2.39806376274919,-2.05788864121709,-4.05024165082132,10.1584469360734,0.209859228463777,0.291770796031478,0.0760586574157369
0.159113311448879,1963.73637030376,0.170901956597963,-1.61110323398928,-2.53073065217824,-2.01479873880345,-4.14701441737171,10.2941990214211,0.175709327250346,0.267668694431689,0.083096267546766
0.18853562181213,2200.08693766095,0.151582474627766,-1.54762182047847,-2.35828651512884,-2.02875309868578,-4.25279906580979,9.13011210242234,0.138702222761897,0.28341008406619,0.104318501106452
0.199732473116816,2208.1705696231,0.155887772191043,-1.44594258109108,-2.28098448857214,-1.99266923274155,-4.16758124621623,10.903329988639,0.102558718939114,0.339580380067279,0.114552478539167
0.213305129490255,1824.39065986015,0.162911003387045,-1.48212402664341,-2.22080500156665,-1.82430963468709,-3.89658320005157,12.5757310540903,0.0959432385382162,0.275260977482605,0.0896403074989483
0.279851364668848,1939.91673589177,0.167056981399356,-1.66108054708701,-2.17455801121187,-1.87288349414924,-3.89663447298729,11.9793136100293,0.0873308966323905,0.310281367568684,0.132785476378508
0.270215668642787,1615.89320561716,0.164640891316087,-1.80576067583581,-2.21930102968425,-1.89816365906955,-3.68273530531438,15.9879530225814,0.104928263984703,0.263513491621673,0.157327020260679
0.235319064295353,1913.65030741188,0.157396840073417,-1.77809989510323,-2.27265831926062,-1.86467097282276,-3.69766435392153,14.4093314492513,0.0852472575763617,0.221581682261578,0.16003528710885
0.142481977583191,2411.1520616087,0.171603527288179,-1.81862757591999,-2.35005562133824,-1.79527703645497,-3.66458907155235,15.6370859559651,0.0764377898981254,0.195077754599404,0.161738050901387
-0.0247470920839399,2154.89478157506,0.166804535517463,-1.66487071528049,-2.38441166423906,-1.7655134157181,-3.69962833980181,12.1766181702293,0.0717510373697254,0.137353894429684,0.14528321902323
-0.0616551992953929,2201.5077364893,0.172860292962753,-1.75464389891473,-2.33257192851245,-1.72366631385303,-3.64821799135474,12.0734236432736,0.0580781796458642,0.109125601472648,0.134847332232121
-0.0451733660462367,1874.81410808536,0.162017633049768,-1.91444594821924,-2.35990108541751,-1.7208341058591,-3.56931049949347,8.51544258072737,0.0640798982097087,0.108258640691746,0.187678711313576
-0.199004120500258,2022.29808691359,0.170018259415815,-1.7797177179734,-2.41695007800384,-1.61619568342826,-3.54829251292926,9.06074674076387,0.0652055078173589,0.0968832085797702,0.246728994338418
-0.111970037093219,2077.29896601293,0.165803106453107,-1.78227051763081,-2.35456467878763,-1.66337292644277,-3.47598803632688,9.68345931081769,0.0760862553530817,0.0797140618236315,0.191580472127936
-0.0697987722844036,1893.2715052336,0.163266711026462,-1.59237567917531,-2.415924855888,-1.63404464250091,-3.49410464484075,12.8974109382883,0.10317294724411,0.0849619225398968,0.192735293236076
-0.0595577558353715,1941.63894503729,0.171636296436276,-1.60306542540295,-2.37496392009766,-1.80491855712372,-3.37075151894778,11.6441597299125,0.119082565415462,0.0935533383399208,0.17925607572794
-0.00783503415384471,1885.52572849272,0.176100269389682,-1.57199541901048,-2.31378026686719,-1.93166212146767,-3.29391719219889,11.4835640916427,0.118987838037671,0.0817827119981457,0.226251528661001
0.0181250024623069,1890.68937870671,0.168453617777249,-1.54857910527225,-2.42963839720591,-1.84953254738952,-3.30041354886288,16.0508065335916,0.102017180063592,0.0801615610853114,0.203540913556845
-0.0614198229086137,1958.20226312728,0.177526666693094,-1.64873294854473,-2.28191181459356,-1.78401306782056,-3.13234861233644,15.0995179103629,0.0903581491760665,0.0896953464219532,0.178585026951438
-0.161579626339507,1764.70665387332,0.179630473104563,-1.62173572591491,-2.38450911165458,-1.7468740152568,-2.98629795229135,16.4723188298658,0.0786421128515773,0.065149856760468,0.165839212841737
-0.214271182418824,2022.66356148915,0.175685896225334,-1.65236590608804,-2.30474205296878,-1.67826293158558,-3.06853020485936,15.4805243416083,0.0806210879485609,0.0739673803021386,0.140283962835909
-0.157911521677714,2038.14520454311,0.157869208170479,-1.5476326880693,-2.53068038181024,-1.59703576161154,-3.0624798380168,15.3177239766371,0.0928244470721801,0.073313907718625,0.151996807978159
-0.195526827890469,1965.4545879559,0.184013414064108,-1.58249559628031,-2.65566599973819,-1.59755280994726,-3.06905208090555,19.8069212194828,0.0862818927302895,0.0933759138408381,0.133270128256159
-0.107047330265857,2005.34024524887,0.173126531771701,-1.53423468893129,-2.77723898479226,-1.77217189732431,-3.17559387622497,21.428750209818,0.105764017646334,0.102184971885311,0.14066555507957
-0.0867144006772002,2060.24969007292,0.158111157176977,-1.54643888457786,-2.85036791461072,-1.84581659926425,-3.2073225424436,23.5267416697827,0.0919533889558679,0.112992046992513,0.110236449340589
-0.10503787920738,2101.15067425355,0.156053051711536,-1.72686230682998,-2.86437634744249,-1.64579676145982,-3.13613155648598,19.8912115048952,0.0934317138424956,0.0785195004353476,0.0896624970047092
-0.165141929782454,2205.75932432559,0.150336316828119,-1.65543727742981,-2.75441021969207,-1.60636365958031,-3.24164276454046,19.9460698400501,0.0900665865611189,0.0742816552765851,0.107095058166255
-0.186893713379323,2097.61233840908,0.151471677020407,-1.3754345407562,-2.84992059020644,-1.73650846251968,-3.14485167759554,22.6570601418653,0.082046365328596,0.0544357357970514,0.103533564656616
-0.284363619511065,1882.5112276199,0.148563065452925,-1.36024954336721,-2.81742773116072,-1.81039551425463,-3.0134165020738,32.4746435290619,0.112737644023415,0.0578353189688005,0.13753681876311
-0.197434032710771,1982.35874354945,0.158907451955268,-1.42259368660054,-2.84278215681712,-1.79355097981959,-2.91615081496097,29.3589023526243,0.140695803431431,0.0543370140504923,0.175129433381803
-0.200232830406991,2117.24662536336,0.153423778130927,-1.43365834194944,-2.5379898268803,-1.78943114509265,-3.26007520806711,34.12862105966,0.129715869321739,0.0529716123493793,0.17790415290665
-0.22179214345862,2211.65214383897,0.15850999607114,-1.65885629843494,-2.48038861657124,-1.8463873481343,-2.98329669336554,25.6156252895978,0.131195461328042,0.0580691515728814,0.136430332028305
-0.197124140473522,1959.4791421164,0.17932562046745,-1.66922732758937,-2.4687314617859,-1.78125958480417,-3.07252354738492,22.0676227189613,0.138148209980505,0.0418577646043982,0.163016648765287
-0.25207913759381,2096.23532904616,0.171224718328554,-1.61558287866319,-2.45128202153871,-1.75805063628886,-2.90340738256189,13.1733821124572,0.099421219185422,0.0523089125300579,0.175885357043823
-0.177950601316314,1834.32436721275,0.168129968016647,-1.61572462462588,-2.38939422187909,-1.97935707909736,-2.87347864074423,18.3069334337278,0.119435627379099,0.0603409000037212,0.211385136937954
-0.182251687878678,1865.85216926406,0.164762891082095,-1.76774604047902,-2.2939769812892,-1.97057693951746,-2.75169521567562,18.7808630245332,0.112191635398862,0.0557831836476526,0.183220833994001
-0.255923592084759,1880.58200611502,0.168233991285275,-1.87730859211981,-2.2075376722529,-2.08199098302336,-2.75570057569021,21.7281214589636,0.103776736550901,0.0628784762305284,0.203817184904043
-0.275014901160679,1867.37356861461,0.168184442797219,-1.73507182259488,-2.36404724018838,-2.01716708231978,-2.67907840704653,23.9457820976869,0.105257486037057,0.0493118421670725,0.145182397596222
-0.291515053341405,1971.68001582487,0.155251657222801,-1.69968207425706,-2.40772607035812,-2.01212203893278,-2.83387233539386,21.240223974289,0.105432804607957,0.0628206844697999,0.119852115034838
-0.286299510356423,2101.19559182242,0.150956361070636,-1.75477646820401,-2.28187495104408,-2.25476497054078,-2.89685129866593,20.7734353870447,0.09724408234682,0.0498430934023958,0.135371737762429
-0.283273821756567,2066.36781604551,0.166086139170477,-1.83404257937014,-2.29239062528632,-2.31153158866411,-2.91887896896426,24.5555541669184,0.0787977126931023,0.0525568698068961,0.111896128666
-0.326223393363359,1962.54385898141,0.17864313393965,-1.90069715837195,-2.41342629202224,-2.30871517258607,-2.86978914183439,31.1887590333839,0.0924840266762672,0.0537090351150722,0.0848084408427633
-0.345105204817865,1800.99448396409,0.165093194628772,-2.14100855544819,-2.32480867866303,-2.07542317801043,-2.79017969489203,32.9005867660462,0.0826856490051744,0.0773940824117065,0.0728021160894985
-0.345925514920446,2180.72752668428,0.162978574223676,-2.12261336520006,-2.294573447088,-2.00386370937005,-2.6367681484151,27.5976458507347,0.0878529861053609,0.0771213212905567,0.0839257398869958
-0.344373350529642,2044.91393210361,0.148467750955297,-2.29943157078735,-2.24971071492809,-1.80927701668151,-2.60140936110389,33.3933714126774,0.0913201647266118,0.0780213770344296,0.0847969369445816
-0.387667192420124,1927.03433692947,0.138534507520115,-2.29625509532238,-2.28776076950119,-1.70681531568651,-2.5297382449143,29.7906093230598,0.113183955666504,0.0992407150531698,0.0863922733815689
-0.443113067094213,2026.70318089426,0.141917842713984,-2.34767364233906,-2.11037829586299,-1.96716246176252,-2.68207117892282,24.4728321396193,0.137357652072963,0.0771600729822656,0.0787893940046372
-0.454396505073801,1977.22490326079,0.141867539959539,-2.40741701011495,-2.14336815875239,-1.89152634037538,-2.81541916711954,22.7660673735925,0.145159668669907,0.0950777450046665,0.0830374963601068
-0.426454640864885,1911.74156516269,0.141436434970829,-2.36527309552201,-2.21597619794821,-1.6478147833743,-2.97407359779577,21.9267484008986,0.115264957642373,0.107490142696166,0.0561305699433513
-0.457299836397427,1991.158479889,0.151216438386836,-2.3522779197175,-2.11560978103591,-1.51765799942308,-3.01962034076241,24.5291281185666,0.175583138187254,0.110248110674766,0.0518228842071094
-0.453340119759526,1835.57501838462,0.167231472413806,-2.2756036868437,-2.22831925523163,-1.42127325200659,-3.05433980466707,19.5591163371716,0.220255440082088,0.11332262748269,0.0587051405615699
-0.265637732416081,2009.44514475797,0.164271895253566,-2.36571839450942,-2.15601343437266,-1.37879987017138,-3.07197202481272,16.0487634751885,0.183550746848458,0.0908386156349787,0.0572223484103044
-0.32286844232474,1945.19618460768,0.16333983357843,-2.23966633001999,-2.12549287232471,-1.56801188831855,-3.12762640806374,16.3368221967239,0.180555409197491,0.0825133918206433,0.0626196979353024
-0.36193386682772,2009.76981235256,0.155760423413397,-2.17627588647849,-2.21051074814263,-1.45381664826324,-3.38871315283055,20.3609582889898,0.126303930614243,0.0953328964636946,0.067478846289538
-0.311822682304255,2012.47945849766,0.154880229495972,-2.05870151026647,-2.25579391855046,-1.24665317441234,-3.52291706336363,15.234766308306,0.15479863249338,0.107718125233451,0.077035231190048
-0.222212212878879,1857.16155397692,0.139806325598192,-2.03182382771292,-2.26031524942453,-1.35016308378725,-3.47762296877378,15.1513430927189,0.138680669564107,0.120742200992636,0.0784576573065644
-0.23276503881619,2105.44694189502,0.134734444988285,-2.04188427501713,-2.420616659373,-1.39392317850568,-3.51809994151182,12.3994547253723,0.175116109753303,0.0958320319001863,0.0922842327734216
-0.2347232826502,2222.22279323334,0.127277824980604,-2.06692828272286,-2.53878714129652,-1.43076903199118,-3.44610668493429,11.8662272058943,0.147041268292489,0.0819794695588756,0.0974941863488484
-0.233142073281399,1948.06313280834,0.132317667251409,-2.00806579728202,-2.62489608526035,-1.40455739644763,-3.3916528967308,12.8882159485361,0.112780810665932,0.0748615866054442,0.0861954950998928
-0.187447060192164,1906.86975497379,0.138776834959019,-1.97273077209875,-2.66133800074744,-1.44055326367756,-3.43699545836138,13.402965003938,0.113344019021224,0.0546598560646621,0.0907600591829847
-0.254978265599784,2025.12198253391,0.14754930166905,-1.90613928915972,-2.57347110471274,-1.72051375872167,-3.45683306929504,9.43310209577766,0.102091549701239,0.0576623206203977,0.131359805333933
-0.257806488653528,2375.6288745954,0.141576909620653,-1.81122373785219,-2.63720855217028,-1.72682847185868,-3.44632300550869,14.3224937108184,0.106599681694911,0.0644038719085724,0.120299490078238
-0.29419028621163,1944.28280319746,0.130661544089886,-1.86085714039245,-2.57339777290179,-1.91784971813829,-3.39429178868933,14.6754196878349,0.124189088521582,0.0802006079520623,0.113323842463518
-0.389595902965758,2171.59418463295,0.13187137742258,-1.83994219691786,-2.57435796790993,-1.96856236229804,-3.36978618908973,14.0976663869544,0.119520642658035,0.067244365353961,0.127629907304226
-0.36382096836741,2123.79817909543,0.143463361267206,-1.95397731451669,-2.62214967836247,-1.9810842981027,-3.43092447127747,16.7192944403842,0.0778937948306512,0.0711847694662011,0.100403308444338
-0.387687245076708,1724.14402522253,0.125950517722963,-1.96132106105984,-2.54624384350437,-2.12633324271085,-3.34335366833485,14.9004800691814,0.0832745770478892,0.0636969385976531,0.118142233076639
-0.31717215606704,2141.37528009082,0.137317315058642,-1.98857964216919,-2.46369609654592,-2.13969078382922,-3.39694180513338,16.8637012347695,0.0910612290729352,0.0784149137011917,0.16447690809443
-0.315430645312693,2117.53931785455,0.13212501657362,-1.97853275204134,-2.50656230478867,-2.14000112921781,-3.39131471209542,17.546228563244,0.08406632619233,0.111445660407281,0.128702259932548
